stat_mean,stat_std,stat_var,stat_max,stat_min,stat_range,stat_rms,stat_skewness,stat_kurtosis,stat_zero_crossings,stat_zcr,stat_peak_count,stat_peak_mean,stat_energy,stat_power,stat_smoothed_rms_mean,stat_smoothed_rms_std,stat_smoothed_rms_max,stat_signal_entropy,fft_total_energy,fft_sub_bass_energy,fft_sub_bass_ratio,fft_bass_energy,fft_bass_ratio,fft_low_mid_energy,fft_low_mid_ratio,fft_high_mid_energy,fft_high_mid_ratio,fft_high_energy,fft_high_ratio,fft_centroid,fft_spread,fft_rolloff,fft_dominant_freq,fft_dominant_magnitude,fft_flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_mean,mfcc_std,mfcc_max,mfcc_min,lif_low_spike_count,lif_low_spike_rate,lif_low_isi_mean,lif_low_isi_std,lif_low_isi_cv,lif_low_isi_min,lif_low_isi_max,lif_low_burst_count,lif_low_burst_ratio,lif_low_first_spike_time,lif_low_last_spike_time,lif_low_spike_duration,lif_low_potential_mean,lif_low_potential_max,lif_low_potential_std,lif_mid_spike_count,lif_mid_spike_rate,lif_mid_isi_mean,lif_mid_isi_std,lif_mid_isi_cv,lif_mid_isi_min,lif_mid_isi_max,lif_mid_burst_count,lif_mid_burst_ratio,lif_mid_first_spike_time,lif_mid_last_spike_time,lif_mid_spike_duration,lif_mid_potential_mean,lif_mid_potential_max,lif_mid_potential_std,lif_high_spike_count,lif_high_spike_rate,lif_high_isi_mean,lif_high_isi_std,lif_high_isi_cv,lif_high_isi_min,lif_high_isi_max,lif_high_burst_count,lif_high_burst_ratio,lif_high_first_spike_time,lif_high_last_spike_time,lif_high_spike_duration,lif_high_potential_mean,lif_high_potential_max,lif_high_potential_std,lif_total_spikes,lif_low_high_ratio,wavelet_energy_a5,wavelet_energy_d4,wavelet_energy_d3,wavelet_energy_d2,wavelet_energy_d1,wavelet_energy_d5,wavelet_entropy,wavelet_mean_coef,wavelet_std_coef,wavelet_max_coef,wavelet_ratio_d1_a5,wavelet_ratio_d2_d1,_label,_person,_timestamp
-0.001929837294392825,0.18193833333014062,0.03310155713494936,1.0,-0.44033912512812085,1.4403391251281208,0.18194856802660525,2.4662744705723503,10.422891902378803,122.0,0.61,49.0,0.24502200430837134,6.621056281386439,0.0331052814069322,0.1638098774127039,0.0773051483053494,0.26264720262481145,3.5194043329888816,0.06197755424118782,0.00025661105683576213,0.0041403869443300805,0.0060082392159165375,0.09694217979046167,0.014195423567474061,0.22904136373836145,0.02121724239970536,0.34233752243439564,0.020285140913324774,0.3272981828494655,57.40399204433596,27.219823050258324,97.0,97.0,0.08082503469774094,0.7907671159325986,14.227154429700656,-3.0464453815089265,-1.4423289023420547,-1.8995757319505027,-1.4677498700599365,-1.294116434122449,-0.48385783622009565,-1.4267907833483873,-0.8041817937129048,-0.9738329885662806,-0.17482586687247953,-0.306499149848062,-0.3275348984534054,0.044570368668859335,4.1628517394707245,14.227154429700656,-3.0464453815089265,4.0,4.0,161.66666666666666,66.4997911442,0.41133891429402064,105.0,255.0,0.0,0.0,0.26,0.745,0.485,-0.05552625329971194,0.29533987933673544,0.13926250665203257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.515,0.0,-0.03810987801382404,0.479999401944758,0.16194047894821745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05321751507354002,0.5541996112268724,0.17077975007156054,5.0,4.0,0.02179408332836931,0.14131095214827769,0.5012509036055087,1.3937748195373902,4.593925212679195,0.0,1.2674380910175316,0.10058338743284669,0.16699538095363414,0.8311867536717134,210.78772263022964,0.30339519147160776,INTRUDER,test1.2.1,2025-12-09 23:16:01
-0.0010367325284936048,0.19762823204723823,0.03905691810211704,1.0,-0.2448389143610896,1.2448389143610896,0.1976309513119154,1.9957488681700648,6.869515352611275,124.0,0.62,68.0,0.22373121650475727,7.811598583290536,0.03905799291645268,0.18732163808811828,0.057375820087005015,0.3013753775955546,3.7424680775637222,0.0775849855631267,0.00012065177379091029,0.0015550917843148056,0.008577702120002535,0.11055878977985303,0.014879626686598622,0.19178487383120527,0.011199600388844934,0.1443526771722753,0.04280310533654716,0.551693152621022,59.46475411102818,28.908802986011292,98.0,98.0,0.11830154062695016,0.7431092296244439,13.959677393945366,-2.6451718079065323,-0.5272995120397428,-3.004836894392974,-0.8349696700309444,-1.564052691165839,-1.0138028602097542,-1.855468289205336,-1.0081942312742527,-0.8056840157478149,-0.6523928062543385,-0.9601084804888299,0.5432686708065386,-0.028387322612650253,4.1332449748969795,13.959677393945366,-3.004836894392974,6.0,6.0,77.0,43.08131845707603,0.5594976422996887,25.0,145.0,0.0,0.0,0.29,0.675,0.38500000000000006,-0.05704486365996795,0.2774786989295954,0.15472977027432722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018540072496517648,0.4595835892096018,0.18886050649850902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029381841661018045,0.4539851160763802,0.1885485563470448,6.0,6.0,0.04284191791685911,0.2080461962236167,0.6353155759620914,1.529028275407749,5.554002898991868,0.0,1.2887614357917665,0.12324556422741839,0.1873203664441909,0.7488212097627633,129.6394549097046,0.27530203047927104,INTRUDER,test1.2.1,2025-12-09 23:16:17
-0.0011772640948981717,0.20709308069030413,0.04288754406980082,1.0,-0.34328088797959583,1.3432808879795959,0.2070964268657235,1.7202219038722995,5.320980774683743,128.0,0.64,63.0,0.2376828635279257,8.577786004109992,0.04288893002054996,0.19915868322928645,0.047767300136880755,0.273061560691607,3.700055115482434,0.0857731185427115,0.00010235440620794382,0.0011933156661156487,0.0077485539700661845,0.09033778988896088,0.011863776984717392,0.1383157937177968,0.021036644266593883,0.2452591744299536,0.045016245112129545,0.5248292917929803,60.05370235088163,28.141364054675734,98.0,97.0,0.1214617034877581,0.6866370838872463,14.11291984844346,-3.3062570593815988,-1.3636854048641864,-2.2264855212409778,-1.2663428054845847,-2.2209088900366476,-1.424922565211773,-1.7689235347626007,-0.250486421570994,-1.047194152334654,0.041352079595842604,-0.5033004695177523,-0.23162556222153619,-0.11198926604523105,4.205520760697962,14.11291984844346,-3.3062570593815988,4.0,4.0,138.33333333333334,16.99673171197595,0.12286794008657313,115.0,155.0,0.0,0.0,0.3,0.715,0.415,-0.06687321643001917,0.285698044778604,0.15612636366249213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715,0.715,0.0,-0.021281026369138315,0.49091310871636706,0.1723643158486488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02966068561049005,0.5497244844426343,0.1810956188123711,5.0,4.0,0.07048446206683154,0.1699104375386309,0.42424445059518345,1.5769722872504612,6.605942485027776,0.0,1.1333840875318877,0.13180791480662557,0.1974123793073791,0.7843818017514079,93.7219676783799,0.23872025692030507,INTRUDER,test1.2.1,2025-12-09 23:16:23
0.0011234614840991974,0.2152151131979918,0.04631754494882443,1.0,-0.480642006078012,1.4806420060780119,0.2152180455132206,1.0538407221063557,2.340503568785447,138.0,0.69,71.0,0.24469091079656705,9.26376142290614,0.046318807114530694,0.20757752620960623,0.04511605843161045,0.26849115971854953,3.814303777359665,0.09254932865554719,0.00010793904211967138,0.0011662866016540587,0.007586393211359901,0.08197134774902612,0.014218371143763429,0.1536301919738258,0.020310392905690092,0.21945478350617142,0.05032118368978905,0.543722838041361,62.014684590656266,27.86187754849459,98.0,98.0,0.1279683955686045,0.6887920114199909,14.430729749894278,-4.177235429970554,-1.4503298962444702,-2.8142799370648235,-1.7914820209922495,-2.4793131656738385,-1.1960581884146064,-1.4865414823189917,0.055672874151406926,-1.2684632511304925,-0.7855786240752949,-0.7633936169817039,0.4991032257934588,-0.24824382792522157,4.393838595385047,14.430729749894278,-4.177235429970554,6.0,6.0,95.0,57.0087712549569,0.6000923289995463,25.0,170.0,0.0,0.0,0.285,0.76,0.47500000000000003,-0.03904057123337673,0.2599179449400722,0.1572988205928107,3.0,3.0,172.5,127.5,0.7391304347826086,45.0,300.0,0.0,0.0,0.425,0.77,0.34500000000000003,0.012636141309391726,0.44859458351949694,0.15931874693892167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021238036466439177,0.5396733076215634,0.17722897322335687,9.0,6.0,0.10620769163793106,0.14143694140876403,0.6116445804453239,1.3787596939771303,7.456439190826287,0.0,1.1032716837215415,0.14338394390811937,0.2066554435669799,0.6671239137451166,70.2062069969956,0.1849085949302635,INTRUDER,test1.2.1,2025-12-09 23:16:34
-0.00017565891513269426,0.16861015916807298,0.028429385774682903,1.0,-0.42261708014878496,1.422617080148785,0.1686102506692205,1.9314128671700632,8.057485746584689,133.0,0.665,59.0,0.2129174069895403,5.685883326147474,0.02842941663073737,0.15290204497473955,0.06984048516074234,0.26260033747823947,3.6074989170013736,0.05398613184916677,0.00010442678552119793,0.001934326126930634,0.0062475478265646535,0.11572505013782672,0.015831947233835374,0.29325952169980807,0.014836240678927796,0.2748157747789297,0.01696584590009989,0.3142630391833757,55.43090449885959,27.249621764837585,96.0,98.0,0.06138528522396679,0.7183654571550854,13.318963686362824,-2.2938881441832266,-2.0864213880281737,-2.4000357918261113,-1.4330672822981372,-1.440285743223372,-1.6880913632338852,-1.610913754301396,-0.3773371003446928,-2.1949080808734904,-0.845628654165778,-0.9721568603896231,-0.12501086394196678,-0.319137026188233,3.996677682476063,13.318963686362824,-2.4000357918261113,5.0,5.0,115.0,69.91065727054782,0.6079187588743288,25.0,195.0,0.0,0.0,0.3,0.76,0.46,-0.041431187852710785,0.29777655354772575,0.1571366553396824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0006657203945367551,0.4600944125646805,0.16853633949018726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003151786863251223,0.5579236628490694,0.17680832958032203,6.0,5.0,0.033934911681235566,0.39937525912969746,0.33764378939037465,1.4496910166893842,3.5492324247482148,0.0,1.4818055298401807,0.10245088962389146,0.15583373313676496,0.8053603307316184,104.58941068209218,0.4084519814876258,INTRUDER,test1.2.1,2025-12-09 23:16:41
0.0003823721560704746,0.19147630941248625,0.03666317706622617,1.0,-0.4226650970605057,1.4226650970605057,0.19147669120467875,1.5966128715262096,4.816051457305698,131.0,0.655,57.0,0.23386474762705173,7.33266465493838,0.0366633232746919,0.17979701511698687,0.0614811347732909,0.27013813735257985,3.6983448936071097,0.07295914760516356,0.000130619216647075,0.0017903062296577604,0.006232047183150571,0.08541831119430017,0.015066426740047385,0.20650497180877958,0.011426667342682918,0.15661733589404603,0.04010280228877265,0.5496610575939396,59.180073700139765,28.198060621723076,99.0,98.0,0.12814959654002808,0.7108835048005178,12.74787716263551,-3.365465454106304,-1.9830578152192195,-3.3168306337016817,-0.9803437985308698,-1.6980053848667018,-1.2172863517141388,-2.227503395981422,-1.3763584716540143,-1.1595405108946508,-1.2143474159006091,-0.43026022513165213,0.7933223220635035,-0.4175230748463271,3.944989580157472,12.74787716263551,-3.365465454106304,4.0,4.0,98.33333333333333,47.316898555261304,0.4811887988670641,60.0,165.0,0.0,0.0,0.33,0.625,0.295,-0.033816642872929174,0.2540557915698713,0.14507123244133655,3.0,3.0,147.5,17.5,0.11864406779661017,130.0,165.0,0.0,0.0,0.33,0.625,0.295,-0.04162252443889016,0.38372063067825857,0.15705614759157158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482948059152251,0.6342456932777646,0.17293059405152544,7.0,4.0,0.049606468508336346,0.11082277506255361,0.5311745388862776,1.2627068041486758,5.461990123374701,0.0,1.1712214097682092,0.11483883110339466,0.1806957067814325,0.834399694502885,110.10640903506716,0.23118071904263934,INTRUDER,test1.2.1,2025-12-09 23:16:47
-0.001364594065666488,0.14596664162258327,0.02130626046657566,1.0,-0.3059645026428196,1.3059645026428197,0.14597302005350066,3.4202669407950936,20.92490522726116,102.0,0.51,46.0,0.15070614771689173,4.261624516707942,0.02130812258353971,0.11924027796952057,0.083127331915986,0.3551369749499076,3.212970051815146,0.04156378410374626,0.00020756184051636139,0.004993814795565541,0.008478877557663963,0.2039967659369124,0.015434735906171079,0.3713505928745512,0.009477451183249838,0.22802185519949864,0.007957709148288812,0.19145776306796342,49.33093023339648,26.571022508930916,94.0,98.0,0.055080018592323254,0.7560076628826279,12.058756384042127,-0.18768553595447746,-2.8284940459853303,-2.6640492062932086,-1.4852577305000985,-2.2961792805365615,-0.9779355338989983,-1.7164780611001134,-0.5881353514027586,-1.3797176630553483,0.03791132810029846,-0.8624778063088191,-0.1632331296468045,-0.23484427942616104,3.6609367573536544,12.058756384042127,-2.8284940459853303,2.0,2.0,445.0,0.0,0.0,445.0,445.0,0.0,0.0,0.26,0.705,0.44499999999999995,-0.03504839684806074,0.2490692688286519,0.13808326709635746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,-0.019544692348283328,0.3060894483715553,0.13984008639567225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,-0.007236691538103237,0.3019484402115764,0.1459059701010853,4.0,1.0,0.0394448640869241,0.08317791209024211,0.5096833456072799,2.3038613704158593,1.4241067528216773,0.0,1.5459265477912472,0.07186553496026382,0.13752886734369849,1.3709351929230809,36.103730667521624,1.6177588974206392,INTRUDER,test1.2.1,2025-12-09 23:16:53
-0.001749487942841566,0.28887745785918223,0.08345018565918359,1.0,-0.9460277179591834,1.9460277179591834,0.2888827553995665,0.4504109193533196,2.6018899603531143,138.0,0.69,63.0,0.28989843040137975,16.69064927344915,0.08345324636724576,0.2552894996868094,0.13065801074377015,0.6541125815871217,3.761505606610653,0.16612846343594967,0.00025981326323388804,0.0015639298510556879,0.06007293543443101,0.361605315283202,0.02524622356454357,0.15196807956440508,0.02509418091372533,0.1510528682419014,0.05544306742776727,0.33373611148681676,50.634001426084154,29.99140528592371,98.0,98.0,0.16799408119599735,0.6996375893095675,17.39930898995858,-0.397052411190824,-0.5315499640953286,-2.1869061534315772,-1.9886657976676025,-4.48647309593682,-1.8610500469720745,-1.5791978117456626,-0.482932957356798,-1.053720694523614,-0.5753700146673827,-0.8475923772889197,0.4723914124857853,0.14470685212059706,5.116664035414727,17.39930898995858,-4.48647309593682,5.0,5.0,145.0,76.0756202735147,0.5246594501621703,55.0,245.0,0.0,0.0,0.135,0.715,0.58,-0.15055422905699517,0.2516360328486222,0.38073085279781277,2.0,2.0,435.0,0.0,0.0,435.0,435.0,0.0,0.0,0.28,0.715,0.43499999999999994,-0.059558769620400145,0.4602567039929508,0.3042036843258162,2.0,2.0,65.0,0.0,0.0,65.0,65.0,0.0,0.0,0.285,0.35,0.065,-0.013664738276721003,0.5509320808138409,0.30631034545966507,9.0,1.6666666666666667,0.1396156328675863,1.1057273914524814,2.9601161561333442,4.542486374075874,8.326540182183022,0.0,1.764159093011569,0.1790053193297406,0.2720933589202034,1.5885626368634502,59.639024693718525,0.5455430796744665,INTRUDER,test1.2.1,2025-12-09 23:16:56
0.0003411605467225312,0.18325667719229585,0.03358300973556133,1.0,-0.3297931896674175,1.3297931896674176,0.1832569947534881,1.974022217725134,6.319105360305798,127.0,0.635,60.0,0.21850050812644783,6.716625225215995,0.03358312612607997,0.16714008584512352,0.07224473250534004,0.2863229486414395,3.7136049108160396,0.061927729721568896,5.355883136281941e-05,0.0008648602413997312,0.008110795689842609,0.13097195251968832,0.013272154067576978,0.21431681906987007,0.018883321897318804,0.30492514341680105,0.021607433673393125,0.3489137053085941,57.44786758204512,26.989988011428157,97.0,99.0,0.07839046937980818,0.6948206899874746,13.105357183867822,-3.678183936914891,-3.1241779216826284,-3.024263915231032,-2.392821941670557,-3.249671958384929,-1.4299208292566576,-1.746237740858764,-0.7842971333526828,-1.3093184824580582,-0.7011310617916198,-0.18793145891175406,0.28684347360844786,-0.6335196710028694,4.1443861400899875,13.105357183867822,-3.678183936914891,4.0,4.0,153.33333333333334,40.89281382128433,0.2666922640518543,115.0,210.0,0.0,0.0,0.25,0.71,0.45999999999999996,-0.03483049614012857,0.29035198498505527,0.14119075153539185,2.0,2.0,345.0,0.0,0.0,345.0,345.0,0.0,0.0,0.365,0.71,0.345,-0.007295494575957819,0.47250305658944375,0.1495354785187968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005216648855889456,0.5807205364232774,0.1696615529208333,6.0,4.0,0.031746573543262685,0.06471269034521338,0.7175746101965447,1.3950952125007163,4.705241638532242,0.0,1.2817615482487994,0.10939435583637004,0.17253117001987128,0.8677962060725968,148.21258166015647,0.29649810140383226,INTRUDER,test1.2.1,2025-12-09 23:16:59
-0.0007842508604209175,0.2167122959051097,0.04696421919646383,1.0,-0.7258916890305948,1.7258916890305946,0.21671371494641473,0.2607019307663728,3.86597332918132,68.0,0.34,31.0,0.2894143924000996,9.39296684917518,0.0469648342458759,0.1810594095506389,0.1189565798768941,0.38302311123323807,3.708194427062737,0.09388023430685204,0.001262890812373023,0.013452148051739936,0.04832445592250244,0.5147457952978373,0.02383399728698803,0.2538766273601087,0.012137195630731039,0.1292838232394228,0.008319234456609217,0.0886153992815555,43.0680004034451,26.925003933759687,62.0,21.0,0.08870670540688122,0.7349231580392037,15.523496750330345,2.147059140975098,-0.42615552827912595,-1.8195713027495157,-2.0941658605595697,-2.3578385433133207,-1.4473154880757215,-0.7114854533301116,-2.582160739896107,-0.20245262958008983,-0.2198261906608486,-0.271044799392292,-0.13613232711613113,0.41556977141173934,4.525406181859245,15.523496750330345,-2.582160739896107,9.0,9.0,94.375,43.260656201680526,0.4583910590906546,35.0,165.0,0.0,0.0,0.145,0.9,0.755,-0.15265477287866944,0.29985586616938753,0.33459527704801084,6.0,6.0,96.0,66.2117814289874,0.689706056551952,30.0,195.0,0.0,0.0,0.315,0.795,0.48000000000000004,-0.0685177053194729,0.4820517324537261,0.2854137496385099,5.0,5.0,121.25,69.31585316505885,0.57167713950564,45.0,200.0,0.0,0.0,0.315,0.8,0.48500000000000004,-0.04271763036218336,0.585196681320105,0.268606434956201,20.0,1.5,0.021984053575688885,0.9727306715376086,4.170719425681129,1.9982506376776386,2.4458176750840805,0.0,1.85079328823733,0.10152775487389343,0.20567924668460932,1.1327397643360202,111.25417137189731,0.8170071947522595,INTRUDER,test1.2.1,2025-12-09 23:17:06
