stat_mean,stat_std,stat_var,stat_max,stat_min,stat_range,stat_rms,stat_skewness,stat_kurtosis,stat_zero_crossings,stat_zcr,stat_peak_count,stat_peak_mean,stat_energy,stat_power,fft_total_energy,fft_sub_bass_energy,fft_sub_bass_ratio,fft_bass_energy,fft_bass_ratio,fft_low_mid_energy,fft_low_mid_ratio,fft_high_mid_energy,fft_high_mid_ratio,fft_centroid,fft_spread,fft_rolloff,fft_dominant_freq,fft_dominant_magnitude,fft_flatness,lif_low_spike_count,lif_low_spike_rate,lif_low_isi_mean,lif_low_isi_std,lif_low_isi_cv,lif_low_isi_min,lif_low_isi_max,lif_low_burst_count,lif_low_burst_ratio,lif_low_first_spike_time,lif_low_last_spike_time,lif_low_spike_duration,lif_low_potential_mean,lif_low_potential_max,lif_low_potential_std,lif_mid_spike_count,lif_mid_spike_rate,lif_mid_isi_mean,lif_mid_isi_std,lif_mid_isi_cv,lif_mid_isi_min,lif_mid_isi_max,lif_mid_burst_count,lif_mid_burst_ratio,lif_mid_first_spike_time,lif_mid_last_spike_time,lif_mid_spike_duration,lif_mid_potential_mean,lif_mid_potential_max,lif_mid_potential_std,lif_high_spike_count,lif_high_spike_rate,lif_high_isi_mean,lif_high_isi_std,lif_high_isi_cv,lif_high_isi_min,lif_high_isi_max,lif_high_burst_count,lif_high_burst_ratio,lif_high_first_spike_time,lif_high_last_spike_time,lif_high_spike_duration,lif_high_potential_mean,lif_high_potential_max,lif_high_potential_std,lif_total_spikes,lif_low_high_ratio
0.00016862074908192693,0.3547442833272099,0.1258435065533358,1.0,-0.9821650926239539,1.982165092623954,0.3547443234024934,0.10116565120134256,0.5782837653658048,70.0,0.35,51.0,0.44239929095278613,25.168706997258564,0.12584353498629283,0.25168505002481056,9.53221834881929e-05,0.00037873597752795664,0.13320529278446258,0.5292538937787767,0.10880698265769305,0.4323140472735098,0.007465256025000984,0.029661102323316244,39.53244035131372,20.98386878778466,26.0,24.0,0.3417848049682973,0.43904974031567356,14.0,14.0,43.84615384615385,14.95555545786429,0.3410916157056768,25.0,90.0,0.0,0.0,0.01,0.58,0.57,-0.20316163278769056,0.2864821964997554,0.4109265510437945,15.0,15.0,41.785714285714285,7.222767291484531,0.17285255056544177,30.0,55.0,0.0,0.0,0.05,0.635,0.585,-0.010911575263208987,0.48767410769463415,0.24230372297078423,3.0,3.0,165.0,80.0,0.48484848484848486,85.0,245.0,0.0,0.0,0.055,0.385,0.33,-0.11848671511470119,0.6919792442717309,0.4242804702884719,32.0,3.5
0.002007623182383612,0.35370146532985186,0.12510472657648442,0.904751795670011,-1.0,1.9047517956700108,0.35370716295733523,-0.05616946121348574,0.5073582217213062,63.0,0.315,37.0,0.5254327206934354,25.02175142546538,0.1251087571273269,0.25022557168583565,0.00031823990395611726,0.0012718120761394205,0.2194494978733065,0.8770066796415599,0.02429588202356349,0.09709591969424282,0.004428479927422114,0.017697951075969102,36.10175503807337,21.032928490874838,24.0,22.0,0.3282956058978285,0.39811658815351175,14.0,14.0,48.84615384615385,13.888823142513683,0.2843381115790203,35.0,95.0,0.0,0.0,0.01,0.645,0.635,-0.23192447346738423,0.29832643406398973,0.4625656784611522,13.0,13.0,43.333333333333336,5.892556509887896,0.13598207330510528,35.0,50.0,0.0,0.0,0.025,0.545,0.52,-0.043687999533503025,0.4870587409552599,0.2710486241807698,13.0,13.0,48.75,15.562374497485916,0.3192281948202239,40.0,100.0,0.0,0.0,0.06,0.645,0.585,0.0271856605370371,0.6642954266310698,0.17710927630801576,40.0,1.0
0.00031315093719971984,0.34956025809063185,0.12219237403638916,0.9060658956213625,-1.0,1.9060658956213625,0.3495603983575637,0.04099916895051461,0.6153188776814944,59.0,0.295,39.0,0.5186221181235537,24.438494419979722,0.12219247209989861,0.24438247110096892,4.950649429066887e-05,0.0002025779265074908,0.18142732148784,0.7423908948798643,0.0596497146986354,0.24408344185038627,0.002861115437261286,0.01170753132661645,36.2833744516542,19.244478810689966,25.0,24.0,0.3731154737484293,0.3781233964664572,15.0,15.0,44.285714285714285,12.22660197758835,0.2760845607842531,30.0,85.0,0.0,0.0,0.02,0.64,0.62,-0.18959847517429942,0.29194985084993896,0.4104925302602024,15.0,15.0,41.07142857142857,4.697480870702109,0.11437344728666006,30.0,50.0,0.0,0.0,0.06,0.635,0.575,-0.004198777794810997,0.4757474953430036,0.19138346625179076,9.0,9.0,41.875,2.4206145913796355,0.05780572158518533,40.0,45.0,0.0,0.0,0.095,0.43,0.33499999999999996,0.022479543181993186,0.6226187763954393,0.2103418131680453,39.0,1.5
0.0016733744952733254,0.33564800044798965,0.11265958020473367,1.0,-0.8977467543604022,1.8977467543604023,0.3356521717298059,-0.005543209817101205,0.6167747730075201,48.0,0.24,36.0,0.39745480954131523,22.532476077387024,0.11266238038693512,0.22532899562067926,0.0002908067755430871,0.001290587456856085,0.19837340837412976,0.8803723095630178,0.02195629380730481,0.09744104941790144,0.0036559501431617254,0.016224943139114188,30.678324549013396,22.47170975286895,16.0,15.0,0.3268173081085466,0.4697470590437557,11.0,11.0,96.0,86.51011501552867,0.901147031411757,55.0,355.0,0.0,0.0,0.03,0.99,0.96,-0.4127727069837168,0.29784686049596965,0.6912134321364873,7.0,7.0,68.33333333333333,4.714045207910317,0.06898602743283391,60.0,75.0,0.0,0.0,0.085,0.495,0.41,-0.30842874286459326,0.4582944795949229,0.6395209609038008,9.0,9.0,67.5,5.5901699437494745,0.08281733249999222,60.0,75.0,0.0,0.0,0.09,0.63,0.54,-0.08830895589307275,0.6378064281549147,0.41849035782733807,27.0,1.1
-0.002406561570089302,0.38469650508195213,0.14799140102226843,1.0,-0.9013544452326362,1.901354445232636,0.38470403242084567,0.02730428504610527,0.3404652623961413,59.0,0.295,44.0,0.49999943681523024,29.59943851217181,0.14799719256085905,0.29600466561628114,0.0005853906573808943,0.0019776399671415585,0.2592395117379632,0.8757953565044237,0.026882278701819987,0.09081707761858897,0.007487134717874156,0.02529397534919444,36.1795075947011,21.63188910883237,23.0,22.0,0.3423826186813941,0.49636778244200364,15.0,15.0,46.42857142857143,6.102859818083951,0.13144621146642357,35.0,60.0,0.0,0.0,0.06,0.71,0.6499999999999999,-0.2979654896232524,0.25462433344595625,0.5482214705893436,12.0,12.0,55.45454545454545,30.633800809989538,0.5524128014916146,35.0,150.0,0.0,0.0,0.065,0.675,0.6100000000000001,-0.08768025569711399,0.4997652020973409,0.3662830139415895,12.0,12.0,50.0,13.142574813455418,0.26285149626910836,40.0,90.0,0.0,0.0,0.07,0.62,0.55,0.021029174725019112,0.6917521053463853,0.2884461798695397,39.0,1.1538461538461537
0.003467920669342069,0.37941342645562987,0.14395454817480166,0.9967015404152205,-1.0,1.9967015404152204,0.3794292748966143,-0.0016333267963032716,0.4350485458810258,48.0,0.24,40.0,0.4737220939897531,28.793314929714104,0.14396657464857052,0.28795706394298715,0.00064782400762562,0.002249724311430369,0.25262813732626066,0.8773118248231185,0.027303903936270604,0.09481935797273787,0.005232033743703605,0.018169492598113693,31.2430207403787,23.77700536035541,15.0,14.0,0.38584703908790374,0.48198670994845755,11.0,11.0,97.5,49.711668650327965,0.5098632682084919,70.0,225.0,0.0,0.0,0.015,0.99,0.975,-0.5009109155644219,0.28672392355820825,0.8136986620917106,9.0,9.0,72.5,7.905694150420948,0.1090440572471855,55.0,85.0,0.0,0.0,0.02,0.6,0.58,-0.4089261331998529,0.4642215339449289,0.7565807692962241,9.0,9.0,71.875,10.288798520721455,0.14314850115786373,50.0,90.0,0.0,0.0,0.02,0.595,0.575,-0.23198415819818002,0.6232253779093166,0.5335069975013174,29.0,1.1
-0.003457423895277911,0.3892882983572246,0.15154537923786354,0.9763547280597791,-1.0,1.976354728059779,0.38930365143144396,0.03357231732196509,0.42040628884908227,66.0,0.33,50.0,0.5367745606398958,30.31146660357104,0.1515573330178552,0.3031319450589888,0.0008373790373327543,0.002762424253549258,0.0027457520033672164,0.009057943404569599,0.2723193850492079,0.8983526460940295,0.025858531738398867,0.08530454197044919,39.863461377475446,20.51633896495651,30.0,29.0,0.39196695878791843,0.4874636623673362,15.0,15.0,36.42857142857143,11.088696211614302,0.3043955822796083,30.0,75.0,0.0,0.0,0.08,0.59,0.51,-0.14180178576647792,0.2968862327062417,0.32421097462093396,15.0,15.0,36.07142857142857,8.48918880286051,0.23534384800009334,30.0,65.0,0.0,0.0,0.085,0.59,0.505,-0.013660880239297785,0.48050876393522035,0.23439448124227324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.185,0.0,-0.20317078207093453,0.6890909355324359,0.46252853386298975,31.0,7.5
0.0022221986984110233,0.3387501739601795,0.11475168035805185,0.9235444963238699,-1.0,1.92354449632387,0.33875746268548396,0.009011577797714639,0.6451908766912107,56.0,0.28,43.0,0.4682946538000526,22.951323705021412,0.11475661852510706,0.2295229270813574,0.0003159635272093289,0.001376609871133573,0.18635424737460926,0.8119199666156295,0.038593295955855485,0.16814571175872559,0.003697866798440936,0.016111099853301662,36.08293340120954,19.785630235031764,25.0,24.0,0.34937029501734146,0.43067292113046823,13.0,13.0,42.083333333333336,2.465033242958173,0.05857504735742193,40.0,45.0,0.0,0.0,0.015,0.52,0.505,-0.1801319678736653,0.29401384200016545,0.40623534536493966,13.0,13.0,42.916666666666664,4.768967975941499,0.111121583905433,35.0,55.0,0.0,0.0,0.055,0.57,0.5149999999999999,-0.018009826057509483,0.4848490788720351,0.2058141173431,2.0,2.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.06,0.23,0.17,-0.1180685592883468,0.6822486170548292,0.44226995862575946,28.0,4.333333333333333
0.0006600559106160844,0.3324669407326108,0.11053426668010136,0.8803156485444028,-1.0,1.8803156485444028,0.33246759594568986,-0.18413368393495022,0.725737593074109,54.0,0.27,36.0,0.40554528372223414,22.1069404707813,0.1105347023539065,0.22106359730945754,0.00042343804611261014,0.0019154580449910591,0.19380277068296684,0.8766833298383462,0.018979371553388875,0.08585480276173638,0.006443326684419257,0.029146936718327365,33.0917770850788,24.33158199759671,16.0,14.0,0.3445873199794044,0.4734583474007223,9.0,9.0,71.875,10.288798520721455,0.14314850115786373,50.0,90.0,0.0,0.0,0.085,0.66,0.5750000000000001,-0.4155590660616092,0.2946976257589293,0.7134525820285397,7.0,7.0,70.83333333333333,3.435921354681384,0.048507125007266595,65.0,75.0,0.0,0.0,0.095,0.52,0.42500000000000004,-0.3156970702693988,0.49432875363986395,0.6527322389240356,4.0,4.0,68.33333333333333,11.785113019775793,0.17246506858208477,60.0,85.0,0.0,0.0,0.095,0.3,0.205,-0.19455567659862155,0.6948689319268048,0.5868628699097866,20.0,1.8
0.000833851890711465,0.36556445382747593,0.13363736990218078,1.0,-0.9868887944618752,1.9868887944618752,0.3655654048336035,-0.013234651791436085,0.6635176926942821,46.0,0.23,31.0,0.4597288596641787,26.727613042231287,0.13363806521115643,0.2672724076996493,0.0003364386209847201,0.001258785460700899,0.23662061560355388,0.8853162866738105,0.026307099308544135,0.09842804023475653,0.0029227105629318463,0.010935324701092028,29.813095966228307,22.710296818468148,15.0,14.0,0.37404254377112656,0.451191057110945,9.0,9.0,72.5,2.5,0.034482758620689655,70.0,75.0,0.0,0.0,0.085,0.665,0.5800000000000001,-0.4672272668977267,0.29178623639505397,0.78228310915601,6.0,6.0,72.0,2.449489742783178,0.034020690871988585,70.0,75.0,0.0,0.0,0.09,0.45,0.36,-0.3362189275548409,0.4989042485676744,0.744792790330588,7.0,7.0,70.0,11.902380714238083,0.17003401020340117,50.0,90.0,0.0,0.0,0.09,0.51,0.42000000000000004,-0.2222930115900501,0.6759978420651044,0.5243022870550523,22.0,1.125
0.001049709400148311,0.33939359691567417,0.1151880136273591,0.9435447406151732,-1.0,1.9435447406151733,0.3393952202332612,-0.037396804972513055,0.7144856742469794,61.0,0.305,45.0,0.43341416155192136,23.03782310343677,0.11518911551718386,0.23037853495002003,0.0002795445361790697,0.0012134139845900776,0.2014527658732613,0.8744424294108896,0.022599221411747885,0.09809603749256031,0.004178668461705263,0.018138271696180316,37.14282290383864,22.559811218484118,23.0,22.0,0.35457133455074463,0.47047031369156284,11.0,11.0,50.5,15.074813431681335,0.29851115706299675,40.0,95.0,0.0,0.0,0.055,0.56,0.505,-0.22786407376023843,0.294944645466172,0.4718988636719755,8.0,8.0,51.42857142857143,22.94625486315573,0.44617717789469474,35.0,105.0,0.0,0.0,0.06,0.42,0.36,-0.09062642675438903,0.44372324687766485,0.3551717696158367,12.0,12.0,45.90909090909091,2.874797872880345,0.06261935960729464,40.0,50.0,0.0,0.0,0.11,0.615,0.505,0.015560028121775349,0.6913069423106487,0.20350247818346384,31.0,0.8461538461538461
-0.0003341153388684909,0.3634567033135215,0.13210077518353316,1.0,-0.9903687195642815,1.9903687195642816,0.36345685688482043,-0.09846521131961873,0.7915899492309029,54.0,0.27,38.0,0.47747103288347326,26.420177363318572,0.13210088681659285,0.2642019727294952,0.00016515878371983148,0.0006251232038544163,0.226942663703927,0.8589741449447321,0.029904944241549086,0.1131897083177667,0.005435207129168381,0.020572167084747826,34.70468042652224,21.684388464009114,21.0,18.0,0.32845938431350474,0.39501743551354485,12.0,12.0,55.0,5.222329678670935,0.0949514487031079,45.0,65.0,0.0,0.0,0.065,0.67,0.605,-0.3423374316758839,0.2980496139066141,0.6074863935485131,9.0,9.0,61.25,22.741756748325315,0.37129398772776023,45.0,120.0,0.0,0.0,0.07,0.56,0.49000000000000005,-0.16406175883664445,0.49008292043162427,0.4671421727472414,10.0,10.0,55.0,9.128709291752768,0.16597653257732306,40.0,70.0,0.0,0.0,0.075,0.57,0.49499999999999994,-0.00949591050691395,0.6130393738192939,0.27072862181128393,31.0,1.0909090909090908
-0.0003352693941490104,0.36661584013721804,0.1344071742395182,0.9188768036949252,-1.0,1.9188768036949253,0.36661599343875445,0.072835903122207,0.5416321854457284,45.0,0.225,36.0,0.4279217240464932,26.881457329016968,0.13440728664508483,0.2688146257763581,0.00028294625086660154,0.0010525701492029057,0.23726654119603063,0.8826399993025748,0.02455392483487455,0.09134147650942245,0.005295215918708971,0.019698392159452353,30.739804474281787,23.27145294143774,14.0,13.0,0.3668997317836583,0.415109774168519,10.0,10.0,96.66666666666667,50.93568929978708,0.5269209237909008,65.0,240.0,0.0,0.0,0.03,0.9,0.87,-0.5130235504917386,0.28942851628936644,0.8231562448688083,7.0,7.0,75.83333333333333,11.696390706348499,0.1542381192045956,60.0,90.0,0.0,0.0,0.035,0.49,0.45499999999999996,-0.46535306619250655,0.45151949536781105,0.8636876261415908,6.0,6.0,77.0,12.884098726725126,0.1673259574899367,55.0,95.0,0.0,0.0,0.1,0.485,0.385,-0.33504801217600017,0.6386500880780963,0.6561872714412356,23.0,1.4285714285714286
0.002429111270233123,0.36564584883764223,0.1336968867721999,0.972686990459615,-1.0,1.9726869904596152,0.3656539174598887,-0.060666015785359885,0.5883425756602296,70.0,0.35,43.0,0.5391027757103268,26.740557470752616,0.1337027873537631,0.26741688703710853,0.00041780516334940186,0.001562373894267893,0.0018375949802077432,0.00687164898178469,0.23818702114944545,0.8906955117883917,0.02586213365842514,0.09671092179442373,39.24048287092318,20.411877819692418,28.0,27.0,0.3850810692745393,0.42995303302582555,15.0,15.0,36.785714285714285,4.056363104143053,0.11027006496699561,30.0,45.0,0.0,0.0,0.01,0.525,0.515,-0.1377234367632879,0.281244344153476,0.3323471047026377,16.0,16.0,36.666666666666664,2.9814239699997196,0.08131156281817417,30.0,40.0,0.0,0.0,0.015,0.565,0.5499999999999999,0.017117603265927185,0.45927244331957506,0.12900156751587277,2.0,2.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.045,0.125,0.08,-0.10643033338123498,0.6181111775849795,0.44509394361647264,33.0,5.0
